customer_id,recency,frequency,total_revenue,customer_segment
841422432401292507,315,1,22.99,Cliente Perdido
5253253329593885485,33,1,22.99,Cliente Activo
6587037994629454209,68,1,22.99,Cliente en Riesgo
2969808094161834172,291,1,22.99,Cliente Perdido
9398461133792674482,76,1,22.99,Cliente en Riesgo
1178180340846951402,120,1,22.99,Cliente en Riesgo
689752308200679975,179,1,22.99,Cliente Perdido
3448427623331794940,150,1,22.99,Cliente Perdido
9388951771131521213,160,1,22.99,Cliente Perdido
2405008838140625306,235,1,22.99,Cliente Perdido
704373157724192220,25,1,22.99,Cliente Activo
3774481916858545483,71,1,22.99,Cliente en Riesgo
2367402323702464449,139,1,22.99,Cliente Perdido
1704063406667441937,131,1,22.99,Cliente Perdido
9578964619917220172,44,1,22.99,Cliente Activo
8489033194414810248,159,1,22.99,Cliente Perdido
4237013158233024373,288,1,22.99,Cliente Perdido
192710626799609960,253,1,22.99,Cliente Perdido
5561134301954215785,196,1,22.99,Cliente Perdido
223992111609267003,226,1,22.99,Cliente Perdido
1257442612228348040,288,1,22.99,Cliente Perdido
0281396010416698886,281,1,22.99,Cliente Perdido
7227131899750346684,130,1,22.99,Cliente Perdido
7658192084720685827,141,1,22.99,Cliente Perdido
9612869627266957386,220,1,22.99,Cliente Perdido
817680240606134380,67,1,22.99,Cliente en Riesgo
8155859003876028076,45,1,22.99,Cliente Activo
9044996785634982792,271,1,22.99,Cliente Perdido
3371636154189541417,261,1,22.99,Cliente Perdido
2732495805922289917,88,1,22.99,Cliente en Riesgo
1143734033169248522,302,1,22.99,Cliente Perdido
0953058409931836115,110,1,22.99,Cliente en Riesgo
9561553646862286320,296,1,22.99,Cliente Perdido
7321815150833739774,78,1,22.99,Cliente en Riesgo
9265868027745743240,279,1,22.99,Cliente Perdido
3743841623706674212,313,1,22.99,Cliente Perdido
7142166190751958434,283,1,22.99,Cliente Perdido
6553002613272826451,294,1,22.99,Cliente Perdido
2928427849127448830,172,1,22.99,Cliente Perdido
9035173114644245964,12,1,22.99,Cliente Activo
5718010271440408219,72,1,22.99,Cliente en Riesgo
4583845190402124485,314,1,22.99,Cliente Perdido
6528190156383151299,234,1,22.99,Cliente Perdido
6470814882136589176,165,1,22.99,Cliente Perdido
5876745703341154088,155,1,22.99,Cliente Perdido
1500606302843313366,40,1,22.99,Cliente Activo
3363540196931390942,246,1,22.99,Cliente Perdido
1442960211530041793,169,1,22.99,Cliente Perdido
6404614194766697184,57,1,22.99,Cliente Activo
4942841314277512023,173,1,22.99,Cliente Perdido
8183327679520713401,119,1,22.99,Cliente en Riesgo
5159223899895327618,160,1,22.99,Cliente Perdido
3568066398889653649,77,1,22.99,Cliente en Riesgo
2147366385529994830,186,1,22.99,Cliente Perdido
8487665150986176710,81,1,22.99,Cliente en Riesgo
5313510578745248325,231,1,22.99,Cliente Perdido
0707424893758055863,122,1,22.99,Cliente Perdido
2793295987972453232,210,1,22.99,Cliente Perdido
5671719199907401698,81,1,22.99,Cliente en Riesgo
2086976642856727593,98,1,22.99,Cliente en Riesgo
1818521455599915164,236,1,22.99,Cliente Perdido
6979205517954044794,20,1,22.99,Cliente Activo
8985948032553964111,258,1,22.99,Cliente Perdido
4451908991574636222,228,1,22.99,Cliente Perdido
6406314348223569290,245,1,22.99,Cliente Perdido
7806422854441917723,282,1,22.99,Cliente Perdido
7038697118498459952,127,1,22.99,Cliente Perdido
6103994353866186506,205,1,22.99,Cliente Perdido
2258248239862507643,232,1,22.99,Cliente Perdido
4398994773380602997,180,1,22.99,Cliente Perdido
8769206328217001636,142,1,22.99,Cliente Perdido
9508546152429052363,246,1,22.99,Cliente Perdido
2667313637408501115,237,1,22.99,Cliente Perdido
0123061672608906745,256,1,22.99,Cliente Perdido
3273194067845015583,297,1,22.98,Cliente Perdido
1590294463633434388,198,1,22.98,Cliente Perdido
980669450547078608,268,1,22.98,Cliente Perdido
5841808203140445242,358,1,22.98,Cliente Perdido
2798267263317185154,139,1,22.98,Cliente Perdido
9962134079133468457,161,1,22.98,Cliente Perdido
3061282390735516569,73,1,22.98,Cliente en Riesgo
9219439174856712797,48,1,22.98,Cliente Activo
7565764107128651335,208,1,22.98,Cliente Perdido
3468138784701552288,222,1,22.98,Cliente Perdido
7039798105038339894,44,1,22.98,Cliente Activo
7406415657806773244,236,1,22.97,Cliente Perdido
2754641781550794681,188,1,22.97,Cliente Perdido
5179734692818299400,267,1,22.97,Cliente Perdido
6001085697453639910,132,1,22.97,Cliente Perdido
9799169384521023462,271,1,22.97,Cliente Perdido
2384771089673320764,356,1,22.97,Cliente Perdido
6049426563900129061,127,1,22.96,Cliente Perdido
2821795422917139717,293,1,22.95,Cliente Perdido
2475065096617093474,277,1,22.95,Cliente Perdido
4937590539132421841,37,1,22.95,Cliente Activo
4802674189864425548,342,1,22.93,Cliente Perdido
7939552270525180888,52,1,22.86,Cliente Activo
963845761761571092,7,1,22.78,Cliente Activo
702564824793049879,22,1,22.73,Cliente Activo
7757321613072475237,357,1,22.69,Cliente Perdido
3232963301544561128,327,1,22.69,Cliente Perdido
5271119113889748142,231,1,22.59,Cliente Perdido
7056870819058799369,365,1,22.59,Cliente Perdido
217681705986137511,90,1,22.59,Cliente en Riesgo
5565360856362837740,238,1,22.59,Cliente Perdido
4953199015316377564,300,1,22.59,Cliente Perdido
5567063922229445613,297,1,22.59,Cliente Perdido
306895922494129375,208,1,22.59,Cliente Perdido
9947771382967630972,249,1,22.59,Cliente Perdido
5359997497493583219,239,1,22.59,Cliente Perdido
1270972824994660533,46,1,22.59,Cliente Activo
4083063588943320754,294,1,22.59,Cliente Perdido
3083583249945544526,224,1,22.59,Cliente Perdido
3090631969460248576,278,1,22.59,Cliente Perdido
2447459948678913300,362,1,22.59,Cliente Perdido
5063074873295543663,27,1,22.58,Cliente Activo
4163967138563839128,55,2,22.58,Cliente Activo
4961305064447921198,62,1,22.57,Cliente en Riesgo
9129211916436188214,47,1,22.57,Cliente Activo
4013470531611520402,26,1,22.57,Cliente Activo
8256695624571036150,344,1,22.53,Cliente Perdido
5980795059692822710,19,1,22.5,Cliente Activo
3610250758524453544,68,1,22.49,Cliente en Riesgo
6800222720402902812,18,1,22.48,Cliente Activo
5400673732426511835,296,1,22.48,Cliente Perdido
8488955366649910156,355,1,22.48,Cliente Perdido
4068723733086898628,148,1,22.47,Cliente Perdido
0752227123296140158,144,1,22.45,Cliente Perdido
9525538709571335494,64,1,22.39,Cliente en Riesgo
7665584448967359272,50,1,22.38,Cliente Activo
2867026002929382725,231,1,22.38,Cliente Perdido
2260555908321258880,270,1,22.37,Cliente Perdido
0159084910202112487,209,1,22.37,Cliente Perdido
2079822395553835132,93,1,22.29,Cliente en Riesgo
5764262000762138586,84,1,22.29,Cliente en Riesgo
5835011534221003810,0,1,22.29,Cliente Activo
1238913964603377291,131,1,22.19,Cliente Perdido
1441088421575117685,302,1,22.19,Cliente Perdido
3979304025284587747,151,1,22.19,Cliente Perdido
0120815826861008901,279,1,22.19,Cliente Perdido
1150675365558064618,233,1,22.19,Cliente Perdido
6047640651761300200,145,1,22.19,Cliente Perdido
7202541639275781517,140,1,22.19,Cliente Perdido
4727798162657055121,159,1,22.19,Cliente Perdido
824955529524013757,253,1,22.19,Cliente Perdido
001905118576359487,288,1,22.19,Cliente Perdido
7828035665151307766,104,1,22.19,Cliente en Riesgo
1707391697504379709,59,1,22.19,Cliente Activo
10235349034444058,84,1,22.19,Cliente en Riesgo
0889975005002719963,42,1,22.19,Cliente Activo
0518977830588706496,224,1,22.19,Cliente Perdido
6189137290295727859,20,1,22.18,Cliente Activo
8837556108431981384,54,1,22.16,Cliente Activo
4962329323479469422,332,1,22.09,Cliente Perdido
6910307935211742227,357,1,22.05,Cliente Perdido
6810807631474905667,335,1,22.04,Cliente Perdido
9180245817688143793,63,1,22.0,Cliente en Riesgo
7811787934602942622,50,3,22.0,Cliente Activo
2199128648267411375,43,1,22.0,Cliente Activo
4031311251122718376,258,1,21.99,Cliente Perdido
717933109761615736,281,1,21.99,Cliente Perdido
5121504961681959274,240,1,21.99,Cliente Perdido
8236596587023469511,280,1,21.99,Cliente Perdido
969805579159280599,219,1,21.99,Cliente Perdido
0602865033633296199,113,1,21.99,Cliente en Riesgo
7572337128017560741,218,1,21.99,Cliente Perdido
380899024148326784,93,1,21.99,Cliente en Riesgo
8609096969354600531,95,1,21.99,Cliente en Riesgo
8383482005458166982,249,1,21.99,Cliente Perdido
5451348672261739783,1,1,21.99,Cliente Activo
0344902595596940552,307,1,21.99,Cliente Perdido
7622628711953468889,319,1,21.99,Cliente Perdido
4697761145388027132,200,1,21.99,Cliente Perdido
4139848480858316330,153,1,21.99,Cliente Perdido
3638533281784175478,264,1,21.99,Cliente Perdido
1083022042511644980,265,1,21.99,Cliente Perdido
896930630452283097,296,1,21.99,Cliente Perdido
5698598746272990860,285,1,21.99,Cliente Perdido
4895568208529244728,43,1,21.99,Cliente Activo
9400788889925375458,106,1,21.99,Cliente en Riesgo
4744957427444301476,75,1,21.99,Cliente en Riesgo
5041710037464068064,43,1,21.99,Cliente Activo
56623046680377668,246,1,21.99,Cliente Perdido
8010010692264835422,132,1,21.99,Cliente Perdido
5610034740726325654,75,1,21.99,Cliente en Riesgo
457499068268843030,298,1,21.99,Cliente Perdido
3544551202207893963,254,1,21.99,Cliente Perdido
4788683874386053804,176,1,21.99,Cliente Perdido
5814980334876441459,246,1,21.99,Cliente Perdido
9785180034243040481,308,1,21.99,Cliente Perdido
4066944765697062309,237,1,21.99,Cliente Perdido
7406115845826379585,12,1,21.99,Cliente Activo
8638210956990977839,87,1,21.99,Cliente en Riesgo
5760490901418119265,104,1,21.99,Cliente en Riesgo
3193356620853190867,317,1,21.99,Cliente Perdido
7561249229459674065,104,1,21.99,Cliente en Riesgo
1250309821000380040,294,1,21.99,Cliente Perdido
8461696435976971245,291,1,21.99,Cliente Perdido
770343271394368802,177,1,21.99,Cliente Perdido
2854340718680170523,116,1,21.99,Cliente en Riesgo
6277534179248390932,255,1,21.99,Cliente Perdido
5363423256210822275,162,1,21.99,Cliente Perdido
2623654307647595583,295,1,21.99,Cliente Perdido
8341750475034482580,81,1,21.99,Cliente en Riesgo
3128618656277921495,259,1,21.99,Cliente Perdido
9732592243898924812,41,1,21.99,Cliente Activo
8693174288442040841,119,1,21.99,Cliente en Riesgo
0007617910709180468,232,1,21.99,Cliente Perdido
7923717574756069195,170,1,21.99,Cliente Perdido
6622305862930947973,114,1,21.99,Cliente en Riesgo
6433831291444208598,33,1,21.99,Cliente Activo
0546450430035162938,9,1,21.99,Cliente Activo
7125068043444176386,29,1,21.99,Cliente Activo
7942035209319092535,240,1,21.99,Cliente Perdido
9876655880508708318,233,1,21.99,Cliente Perdido
192269026404761198,168,1,21.99,Cliente Perdido
4664319107970739921,179,1,21.99,Cliente Perdido
3936547620796707449,239,1,21.99,Cliente Perdido
5357834743142863382,35,1,21.99,Cliente Activo
8943826077363330152,172,1,21.99,Cliente Perdido
2820664164310129967,307,1,21.99,Cliente Perdido
0791557118372072276,232,1,21.99,Cliente Perdido
4760104915716550241,135,1,21.99,Cliente Perdido
0284098486783069978,137,1,21.99,Cliente Perdido
4998040848366401198,77,1,21.99,Cliente en Riesgo
8243678505312262823,295,1,21.99,Cliente Perdido
331726548434689533,34,1,21.99,Cliente Activo
1224021848731205993,46,1,21.99,Cliente Activo
9571301648285059423,233,1,21.99,Cliente Perdido
4774962189935177504,313,1,21.99,Cliente Perdido
6042992012557557168,174,1,21.99,Cliente Perdido
1833888103682137596,249,1,21.99,Cliente Perdido
3427093772559563094,300,1,21.99,Cliente Perdido
2005406430209202726,342,1,21.98,Cliente Perdido
0744375349082544405,314,1,21.98,Cliente Perdido
8632030329369995030,238,1,21.98,Cliente Perdido
942090785617526946,181,1,21.98,Cliente Perdido
6321703139771704283,175,1,21.98,Cliente Perdido
4518093133301401749,112,1,21.98,Cliente en Riesgo
7545121588966245443,119,1,21.98,Cliente en Riesgo
3358833815079053940,311,1,21.98,Cliente Perdido
7576219858086855027,67,1,21.97,Cliente en Riesgo
8938971326129686194,250,1,21.97,Cliente Perdido
2303365259512398684,60,1,21.96,Cliente en Riesgo
2892628358622963670,50,1,21.96,Cliente Activo
0237463554769485825,68,1,21.95,Cliente en Riesgo
543133542685191215,45,1,21.95,Cliente Activo
2219058549667312453,343,1,21.94,Cliente Perdido
3180997796111831124,70,1,21.94,Cliente en Riesgo
0456995923783583208,95,1,21.93,Cliente en Riesgo
8496471110769354816,197,1,21.93,Cliente Perdido
3946749082213874642,282,1,21.82,Cliente Perdido
6085227967956663557,73,1,21.79,Cliente en Riesgo
1720622772821071507,118,1,21.79,Cliente en Riesgo
8793343475856399817,292,1,21.78,Cliente Perdido
2093134694276222587,229,1,21.73,Cliente Perdido
2812654087924931640,12,1,21.72,Cliente Activo
091281264079346677,347,1,21.62,Cliente Perdido
185156579195979630,40,1,21.59,Cliente Activo
5877921283678056526,208,1,21.59,Cliente Perdido
8378544677792713974,85,1,21.59,Cliente en Riesgo
5481081028229796179,13,1,21.59,Cliente Activo
1665687379365770562,25,1,21.59,Cliente Activo
7971899755212526545,69,1,21.59,Cliente en Riesgo
6075418837768242958,21,1,21.59,Cliente Activo
7135501439884721807,229,1,21.59,Cliente Perdido
1738877552800780559,238,1,21.59,Cliente Perdido
6525565523346061607,182,1,21.58,Cliente Perdido
0915231789774520387,260,1,21.58,Cliente Perdido
1716182036681293379,240,1,21.58,Cliente Perdido
4750202728702828353,295,1,21.57,Cliente Perdido
9363207205094761073,19,1,21.55,Cliente Activo
8232554790596957878,326,1,21.49,Cliente Perdido
9191988749856258904,340,1,21.49,Cliente Perdido
4389061038717475365,146,1,21.49,Cliente Perdido
1358005848480862728,160,1,21.48,Cliente Perdido
3538836902011066544,33,1,21.47,Cliente Activo
7727862869206137569,215,1,21.46,Cliente Perdido
9808994150708454013,294,1,21.46,Cliente Perdido
7039005406963383727,354,1,21.46,Cliente Perdido
379584412519217754,261,1,21.45,Cliente Perdido
733721752953203292,327,1,21.45,Cliente Perdido
2584510701660360932,22,1,21.43,Cliente Activo
067475292701707948,22,1,21.42,Cliente Activo
4737716055104076300,18,1,21.4,Cliente Activo
4955635156977445979,74,1,21.39,Cliente en Riesgo
0740400499011848560,155,1,21.39,Cliente Perdido
1288317908843556558,5,1,21.37,Cliente Activo
9674294764861018259,82,1,21.37,Cliente en Riesgo
76255265047374256,46,1,21.31,Cliente Activo
8009185599443907717,2,1,21.29,Cliente Activo
4670562610066629948,111,1,21.29,Cliente en Riesgo
6869564926691033241,351,1,21.29,Cliente Perdido
5014282614993129658,345,1,21.26,Cliente Perdido
3912300160509220549,14,1,21.2,Cliente Activo
7557284395994307792,298,1,21.19,Cliente Perdido
8146644046556936641,142,1,21.19,Cliente Perdido
4015497886107875347,316,1,21.19,Cliente Perdido
3694234028523165868,30,1,21.19,Cliente Activo
7935549301309973853,40,1,21.19,Cliente Activo
6103744486531866196,239,1,21.19,Cliente Perdido
0091725120799498455,141,1,21.19,Cliente Perdido
4324036367604282346,106,1,21.19,Cliente en Riesgo
2523857652235025784,138,1,21.19,Cliente Perdido
7445164027729340348,120,1,21.19,Cliente en Riesgo
5715888696810396175,244,1,21.19,Cliente Perdido
201226261435270434,225,1,21.19,Cliente Perdido
8950965046902551656,98,1,21.19,Cliente en Riesgo
6567450857887663751,275,1,21.19,Cliente Perdido
8782460844887105749,306,1,21.19,Cliente Perdido
8386561909318064795,211,1,21.18,Cliente Perdido
6902621334559442557,289,1,21.17,Cliente Perdido
8017023262781664041,47,1,21.17,Cliente Activo
5400263759005531728,322,1,21.09,Cliente Perdido
134088266984701296,349,1,21.09,Cliente Perdido
3086932451453585214,268,1,21.0,Cliente Perdido
0644443100947741701,219,1,21.0,Cliente Perdido
2256968435490294758,23,1,21.0,Cliente Activo
5845196577057429704,240,1,20.99,Cliente Perdido
8010576269203179764,47,1,20.99,Cliente Activo
8580500281836134994,232,1,20.99,Cliente Perdido
9060420634893565665,312,1,20.99,Cliente Perdido
3932233549634136384,305,1,20.99,Cliente Perdido
3475041930995418580,320,1,20.99,Cliente Perdido
2587166407924109433,224,1,20.99,Cliente Perdido
0394724420324392696,105,1,20.99,Cliente en Riesgo
2691688576620945855,90,1,20.99,Cliente en Riesgo
8713712358107522024,180,1,20.99,Cliente Perdido
9773485240177005933,115,1,20.99,Cliente en Riesgo
8581258083391856781,290,1,20.99,Cliente Perdido
9583683554162057560,24,1,20.99,Cliente Activo
1773585151550770060,234,1,20.99,Cliente Perdido
1738165466373863553,165,1,20.99,Cliente Perdido
8012063331203949252,76,1,20.99,Cliente en Riesgo
8906575148569160903,63,1,20.99,Cliente en Riesgo
2263008738696864594,220,1,20.99,Cliente Perdido
0117526410729664708,75,1,20.99,Cliente en Riesgo
940883724133867575,124,1,20.99,Cliente Perdido
2222591960554618914,103,1,20.99,Cliente en Riesgo
5406305545135860881,134,1,20.99,Cliente Perdido
5168711164353008425,265,1,20.99,Cliente Perdido
3041137106242705220,140,1,20.99,Cliente Perdido
6539518527897980356,204,1,20.99,Cliente Perdido
6274615038428740035,11,1,20.99,Cliente Activo
7420043202908382961,166,1,20.99,Cliente Perdido
728804413269267006,219,1,20.99,Cliente Perdido
591513434559245487,264,1,20.99,Cliente Perdido
8649724530015932809,246,1,20.99,Cliente Perdido
7930731506451371847,195,1,20.99,Cliente Perdido
4357979221262116405,118,1,20.99,Cliente en Riesgo
8181960330163795224,289,1,20.99,Cliente Perdido
1090774782213816251,16,1,20.99,Cliente Activo
1700609130289534908,247,1,20.99,Cliente Perdido
6535781347855581539,288,1,20.99,Cliente Perdido
0911550486858499476,189,1,20.99,Cliente Perdido
3438471796886087,133,1,20.99,Cliente Perdido
8442346211640991096,116,1,20.99,Cliente en Riesgo
6676096606002848713,149,1,20.99,Cliente Perdido
0802037866085868199,198,1,20.99,Cliente Perdido
5671628686100405217,96,1,20.99,Cliente en Riesgo
5822507933950727882,232,1,20.99,Cliente Perdido
4482154652839439582,301,1,20.99,Cliente Perdido
5950002807583748415,62,1,20.99,Cliente en Riesgo
2121255844999750374,278,1,20.99,Cliente Perdido
3541562648791714656,92,1,20.99,Cliente en Riesgo
243443174438768554,232,1,20.99,Cliente Perdido
3468052702997743438,314,1,20.99,Cliente Perdido
3712222633426919820,284,1,20.99,Cliente Perdido
3307727541454538037,194,1,20.99,Cliente Perdido
4339064982507273483,22,1,20.99,Cliente Activo
4503947888969674643,284,1,20.99,Cliente Perdido
5844997119511169482,306,1,20.99,Cliente Perdido
8431629828870913172,310,1,20.99,Cliente Perdido
5802825037906535413,125,1,20.99,Cliente Perdido
7787965754580189953,215,1,20.98,Cliente Perdido
0319620292000180209,181,1,20.98,Cliente Perdido
8149619824926013783,48,1,20.98,Cliente Activo
903092138107493329,239,1,20.98,Cliente Perdido
0895662371717946210,221,1,20.98,Cliente Perdido
1827094194524010860,228,1,20.98,Cliente Perdido
1866457015323944789,196,1,20.98,Cliente Perdido
2123537530251583440,309,1,20.98,Cliente Perdido
7646951145864334861,119,1,20.98,Cliente en Riesgo
8046522402447421999,289,1,20.98,Cliente Perdido
5873856705282402939,36,1,20.97,Cliente Activo
3259618435947707207,141,1,20.97,Cliente Perdido
3557316886784013473,246,1,20.97,Cliente Perdido
914215065327707355,179,1,20.97,Cliente Perdido
9775593270405443706,301,1,20.97,Cliente Perdido
3813195472927677467,11,1,20.97,Cliente Activo
6046590662563532238,107,1,20.97,Cliente en Riesgo
1087259090799604358,263,1,20.97,Cliente Perdido
9220403459070771293,109,1,20.96,Cliente en Riesgo
0511506099436408879,91,1,20.96,Cliente en Riesgo
5056841379210378275,16,1,20.96,Cliente Activo
4153704017648170071,110,1,20.96,Cliente en Riesgo
8245766833729280200,281,1,20.96,Cliente Perdido
3343911594542334618,310,1,20.94,Cliente Perdido
2080439773261622224,336,1,20.91,Cliente Perdido
4185017938606532693,84,1,20.9,Cliente en Riesgo
8271448463691293767,43,1,20.79,Cliente Activo
5437013238128269518,16,1,20.79,Cliente Activo
2459432206617896206,3,1,20.79,Cliente Activo
3471594580435227032,27,1,20.78,Cliente Activo
5976867149100083641,20,1,20.7,Cliente Activo
4079444337617679182,76,1,20.69,Cliente en Riesgo
1669683377813905780,63,1,20.69,Cliente en Riesgo
7443749709958085466,90,1,20.63,Cliente en Riesgo
7256273857089897633,144,1,20.59,Cliente Perdido
6163478637540280922,40,1,20.59,Cliente Activo
3036628579786441672,306,1,20.59,Cliente Perdido
3391371207605838551,213,1,20.59,Cliente Perdido
8544910212244329397,78,1,20.59,Cliente en Riesgo
3574986658908976754,126,1,20.59,Cliente Perdido
2274896289583176093,320,1,20.59,Cliente Perdido
0047471876951764213,223,1,20.59,Cliente Perdido
2935533769478541529,298,1,20.59,Cliente Perdido
5643846137033139935,251,1,20.59,Cliente Perdido
5923041114491111329,23,1,20.59,Cliente Activo
8414559574499268646,362,1,20.59,Cliente Perdido
5697412043275754287,286,1,20.59,Cliente Perdido
9914300408059481847,233,1,20.59,Cliente Perdido
9237271576556447449,191,1,20.59,Cliente Perdido
4995606827430436569,156,1,20.58,Cliente Perdido
3538928341316369424,215,1,20.58,Cliente Perdido
1464880667814734999,327,1,20.58,Cliente Perdido
9606909032279164243,119,1,20.5,Cliente en Riesgo
8277644417832306861,7,1,20.5,Cliente Activo
7440700674429439167,357,1,20.49,Cliente Perdido
175507400983740299,233,1,20.49,Cliente Perdido
0223326003832256461,316,1,20.49,Cliente Perdido
8505849671977452585,65,1,20.47,Cliente en Riesgo
5241810559534801001,349,1,20.47,Cliente Perdido
66547844041573580,201,1,20.46,Cliente Perdido
2606909581831356927,102,1,20.42,Cliente en Riesgo
2765600170836507620,32,1,20.39,Cliente Activo
7738303201145232755,210,1,20.39,Cliente Perdido
7483153644062928940,305,1,20.38,Cliente Perdido
9164781149169362915,47,1,20.31,Cliente Activo
2400006764612323294,112,1,20.29,Cliente en Riesgo
8259756799557639912,16,1,20.29,Cliente Activo
6565636910376220215,74,1,20.29,Cliente en Riesgo
2094695043796060837,356,1,20.29,Cliente Perdido
7797161228996458724,11,1,20.27,Cliente Activo
9824524325763367768,19,1,20.2,Cliente Activo
8005996482635469170,5,1,20.2,Cliente Activo
6574777397664744469,117,1,20.19,Cliente en Riesgo
0370457166717871813,113,1,20.19,Cliente en Riesgo
1853598182868352688,194,1,20.19,Cliente Perdido
6545879007886241178,285,1,20.19,Cliente Perdido
2469327075513689553,141,1,20.19,Cliente Perdido
0601406166745975278,272,1,20.19,Cliente Perdido
9921480541153586613,170,1,20.19,Cliente Perdido
0382608034711593401,56,1,20.19,Cliente Activo
4636131731638181227,78,1,20.19,Cliente en Riesgo
4498676906009083606,280,1,20.19,Cliente Perdido
573944389511782755,277,1,20.19,Cliente Perdido
7018780780971706346,117,1,20.19,Cliente en Riesgo
7003898420257026546,239,1,20.19,Cliente Perdido
9940848760323603762,34,1,20.19,Cliente Activo
2478354346693137452,199,1,20.18,Cliente Perdido
002838359588704338,358,1,20.13,Cliente Perdido
5610138388014426399,34,1,20.0,Cliente Activo
9381613889924165775,109,1,20.0,Cliente en Riesgo
3179620398844632933,63,1,19.99,Cliente en Riesgo
0303985457220103186,153,1,19.99,Cliente Perdido
0363878417378060116,14,1,19.99,Cliente Activo
0133153998054254261,286,1,19.99,Cliente Perdido
650592587910089346,259,1,19.99,Cliente Perdido
746996333765865062,11,1,19.99,Cliente Activo
0143946332685671919,319,1,19.99,Cliente Perdido
1383949428914741700,24,1,19.99,Cliente Activo
7140150337811297731,281,1,19.99,Cliente Perdido
6008548099452961352,82,1,19.99,Cliente en Riesgo
8981902739255325984,75,1,19.99,Cliente en Riesgo
7917962954244786091,231,1,19.99,Cliente Perdido
0110888394822957190,303,1,19.99,Cliente Perdido
9059252837997508617,189,1,19.99,Cliente Perdido
0301972032250850193,150,1,19.99,Cliente Perdido
008803033727416939,111,1,19.99,Cliente en Riesgo
0572135527461851083,9,1,19.99,Cliente Activo
2527621344230499541,230,1,19.99,Cliente Perdido
2932968952415068282,272,1,19.99,Cliente Perdido
4758004505760363513,36,1,19.99,Cliente Activo
8841710222631357512,298,1,19.99,Cliente Perdido
7368502516910628581,58,1,19.99,Cliente Activo
0932061680533450083,199,1,19.99,Cliente Perdido
4611888827983385850,185,1,19.99,Cliente Perdido
6760846348578778765,189,1,19.99,Cliente Perdido
9019965756278401473,236,1,19.99,Cliente Perdido
8292732469404938023,317,1,19.99,Cliente Perdido
3016072144177960007,107,1,19.99,Cliente en Riesgo
1177826801773768072,107,1,19.99,Cliente en Riesgo
1644471510299169992,201,1,19.99,Cliente Perdido
1184983596770783186,221,1,19.99,Cliente Perdido
1700283249840383567,258,1,19.99,Cliente Perdido
1859987569807691827,128,1,19.99,Cliente Perdido
217550297208282577,239,1,19.99,Cliente Perdido
6302682303595359553,232,1,19.99,Cliente Perdido
6966498085786819087,309,1,19.99,Cliente Perdido
4033167138991049828,179,1,19.99,Cliente Perdido
7427669167259347728,264,1,19.99,Cliente Perdido
5062597525991769187,96,1,19.99,Cliente en Riesgo
1885676882208410768,306,1,19.99,Cliente Perdido
7363830162579680921,304,1,19.99,Cliente Perdido
8395347447837292340,200,1,19.99,Cliente Perdido
1799218307967476916,292,1,19.99,Cliente Perdido
6098599379440790733,289,1,19.99,Cliente Perdido
8743830704801425537,54,1,19.99,Cliente Activo
5238123324211686136,271,1,19.99,Cliente Perdido
1435605154130548810,139,1,19.99,Cliente Perdido
0403377724115575972,174,1,19.99,Cliente Perdido
1917703421889337205,236,1,19.99,Cliente Perdido
5766280637423737637,201,1,19.99,Cliente Perdido
7353302216427585997,190,1,19.99,Cliente Perdido
9129722426445993838,100,1,19.99,Cliente en Riesgo
9745349280610704454,24,1,19.99,Cliente Activo
6953920802665298773,282,1,19.99,Cliente Perdido
7487628839720019888,160,1,19.99,Cliente Perdido
0764130080355318963,94,1,19.99,Cliente en Riesgo
4427381882720196561,117,1,19.99,Cliente en Riesgo
9466698608172865233,279,1,19.99,Cliente Perdido
1643426621514516428,104,1,19.99,Cliente en Riesgo
0456585804826434876,226,1,19.99,Cliente Perdido
6208916346647925082,77,1,19.99,Cliente en Riesgo
6450911729940987017,265,1,19.99,Cliente Perdido
9321249088840780912,291,1,19.99,Cliente Perdido
8856514354723478027,274,1,19.99,Cliente Perdido
4577377706293036618,19,1,19.99,Cliente Activo
0957655625649355657,159,1,19.99,Cliente Perdido
4966706943943178506,203,1,19.99,Cliente Perdido
9055644031629567861,96,1,19.99,Cliente en Riesgo
5953491515740495847,229,1,19.98,Cliente Perdido
7544229451088045395,241,1,19.98,Cliente Perdido
3159050604918463196,214,1,19.98,Cliente Perdido
0232377434237234751,96,1,19.98,Cliente en Riesgo
2837339903951425129,309,1,19.98,Cliente Perdido
368179555131058914,302,1,19.98,Cliente Perdido
1255447654498305534,231,1,19.98,Cliente Perdido
3478504089708094243,243,1,19.97,Cliente Perdido
5148203255288090886,189,1,19.97,Cliente Perdido
5150728570406198608,294,1,19.97,Cliente Perdido
9541870086630790426,182,1,19.97,Cliente Perdido
6053317410808350071,27,1,19.97,Cliente Activo
9830505479421032237,225,1,19.96,Cliente Perdido
940775638196153770,227,1,19.96,Cliente Perdido
6254480260491626923,120,1,19.95,Cliente en Riesgo
7524176002865422001,51,1,19.95,Cliente Activo
7695366805532091485,270,1,19.95,Cliente Perdido
0383714650593435379,190,1,19.95,Cliente Perdido
2976178532750719771,365,1,19.93,Cliente Perdido
163910434575936100,15,1,19.9,Cliente Activo
5805078807561705608,62,1,19.89,Cliente en Riesgo
3188303245564110099,327,1,19.86,Cliente Perdido
8528973034561269758,7,1,19.85,Cliente Activo
3503177740835852213,302,1,19.79,Cliente Perdido
